design,strategy,topo,Vdd,corner,temp_C,Iin_A,I_at_0_A,I_at_vddhalf_A,gain_at_0,gain_vddhalf,lambda_eff_perV,rout_ohm,band_hi_V,ramp_nonlin_pct,vmax_1pct_V,vmax_0p1pct_V,area_um2,provenance
B_100n,B,MIR_CS,5.0,SS,-55,1e-07,1.00005e-07,9.99959e-08,1.00005,0.99996,3.44612e-05,2.90178e+11,2.00,0.0035,3.8834,3.3539,7.015,"netlists/B_100n_MIR_CS.cir(case=2,temp=-55,Vdd=5.0):dc_sweep_i(Vout)"
B_100n,B,MIR_CS,5.0,SS,27,1e-07,1.00004e-07,9.99973e-08,1.00004,0.99997,2.65057e-05,3.77273e+11,2.00,0.0027,4.1144,3.4227,7.015,"netlists/B_100n_MIR_CS.cir(case=2,temp=27,Vdd=5.0):dc_sweep_i(Vout)"
B_100n,B,MIR_CS,5.0,SS,150,1e-07,1.00004e-07,9.99983e-08,1.00004,0.99998,2.21386e-05,4.51692e+11,2.00,0.0022,4.3571,3.5140,7.015,"netlists/B_100n_MIR_CS.cir(case=2,temp=150,Vdd=5.0):dc_sweep_i(Vout)"
B_100n,B,MIR_CS,5.0,FS,-55,1e-07,1.00005e-07,9.9996e-08,1.00005,0.99996,3.42387e-05,2.92064e+11,2.00,0.0034,3.8875,3.3572,7.015,"netlists/B_100n_MIR_CS.cir(case=3,temp=-55,Vdd=5.0):dc_sweep_i(Vout)"
B_100n,B,MIR_CS,5.0,FS,27,1e-07,1.00004e-07,9.99974e-08,1.00004,0.99997,2.63623e-05,3.79325e+11,2.00,0.0026,4.1189,3.4263,7.015,"netlists/B_100n_MIR_CS.cir(case=3,temp=27,Vdd=5.0):dc_sweep_i(Vout)"
B_100n,B,MIR_CS,5.0,FS,150,1e-07,1.00004e-07,9.99983e-08,1.00004,0.99998,2.20373e-05,4.53768e+11,2.00,0.0022,4.3612,3.5182,7.015,"netlists/B_100n_MIR_CS.cir(case=3,temp=150,Vdd=5.0):dc_sweep_i(Vout)"
B_100n,B,MIR_CS,5.0,SF,-55,1e-07,1.00009e-07,9.99965e-08,1.00009,0.99996,4.82347e-05,2.07312e+11,2.00,0.0049,3.9425,3.5501,7.015,"netlists/B_100n_MIR_CS.cir(case=4,temp=-55,Vdd=5.0):dc_sweep_i(Vout)"
B_100n,B,MIR_CS,5.0,SF,27,1e-07,1.00007e-07,9.99981e-08,1.00007,0.99998,3.58474e-05,2.78951e+11,2.00,0.0036,4.1336,3.6234,7.015,"netlists/B_100n_MIR_CS.cir(case=4,temp=27,Vdd=5.0):dc_sweep_i(Vout)"
B_100n,B,MIR_CS,5.0,SF,150,1e-07,1.00007e-07,9.99992e-08,1.00007,0.99999,2.92406e-05,3.41978e+11,2.00,0.0029,4.3527,3.7230,7.015,"netlists/B_100n_MIR_CS.cir(case=4,temp=150,Vdd=5.0):dc_sweep_i(Vout)"
B_100n,B,MIR_CS,5.5,TT,-55,1e-07,1.00008e-07,9.99972e-08,1.00008,0.99997,4.04444e-05,2.47242e+11,2.00,0.0041,4.4072,3.9533,7.015,"netlists/B_100n_MIR_CS.cir(case=0,temp=-55,Vdd=5.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CS,5.5,TT,27,1e-07,1.00007e-07,9.99984e-08,1.00007,0.99998,3.06515e-05,3.26236e+11,2.00,0.0031,4.6161,4.0247,7.015,"netlists/B_100n_MIR_CS.cir(case=0,temp=27,Vdd=5.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CS,5.5,TT,150,1e-07,1.00006e-07,9.99994e-08,1.00006,0.99999,2.53458e-05,3.94527e+11,2.00,0.0026,4.8477,4.1205,7.015,"netlists/B_100n_MIR_CS.cir(case=0,temp=150,Vdd=5.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CS,5.5,FF,-55,1e-07,1.00011e-07,9.99978e-08,1.00011,0.99998,4.76212e-05,2.09977e+11,2.00,0.0048,4.4452,4.0514,7.015,"netlists/B_100n_MIR_CS.cir(case=1,temp=-55,Vdd=5.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CS,5.5,FF,27,1e-07,1.00009e-07,9.9999e-08,1.00009,0.99999,3.56064e-05,2.80833e+11,2.00,0.0036,4.6366,4.1252,7.015,"netlists/B_100n_MIR_CS.cir(case=1,temp=27,Vdd=5.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CS,5.5,FF,150,1e-07,1.00008e-07,1e-07,1.00008,1.00000,2.921e-05,3.42331e+11,2.00,0.0030,4.8557,4.2251,7.015,"netlists/B_100n_MIR_CS.cir(case=1,temp=150,Vdd=5.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CS,5.5,SS,-55,1e-07,1.00006e-07,9.99968e-08,1.00006,0.99997,3.42652e-05,2.91833e+11,2.00,0.0034,4.3825,3.8523,7.015,"netlists/B_100n_MIR_CS.cir(case=2,temp=-55,Vdd=5.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CS,5.5,SS,27,1e-07,1.00005e-07,9.9998e-08,1.00005,0.99998,2.64344e-05,3.78285e+11,2.00,0.0027,4.6135,3.9211,7.015,"netlists/B_100n_MIR_CS.cir(case=2,temp=27,Vdd=5.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CS,5.5,SS,150,1e-07,1.00005e-07,9.99989e-08,1.00005,0.99999,2.21302e-05,4.51859e+11,2.00,0.0022,4.8563,4.0123,7.015,"netlists/B_100n_MIR_CS.cir(case=2,temp=150,Vdd=5.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CS,5.5,FS,-55,1e-07,1.00006e-07,9.99969e-08,1.00006,0.99997,3.40529e-05,2.93653e+11,2.00,0.0034,4.3866,3.8556,7.015,"netlists/B_100n_MIR_CS.cir(case=3,temp=-55,Vdd=5.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CS,5.5,FS,27,1e-07,1.00005e-07,9.9998e-08,1.00005,0.99998,2.62994e-05,3.80226e+11,2.00,0.0026,4.6180,3.9248,7.015,"netlists/B_100n_MIR_CS.cir(case=3,temp=27,Vdd=5.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CS,5.5,FS,150,1e-07,1.00005e-07,9.99989e-08,1.00005,0.99999,2.20358e-05,4.53794e+11,2.00,0.0022,4.8604,4.0165,7.015,"netlists/B_100n_MIR_CS.cir(case=3,temp=150,Vdd=5.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CS,5.5,SF,-55,1e-07,1.00011e-07,9.99977e-08,1.00011,0.99998,4.79175e-05,2.08679e+11,2.00,0.0048,4.4416,4.0482,7.015,"netlists/B_100n_MIR_CS.cir(case=4,temp=-55,Vdd=5.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CS,5.5,SF,27,1e-07,1.00009e-07,9.9999e-08,1.00009,0.99999,3.5795e-05,2.79354e+11,2.00,0.0036,4.6327,4.1217,7.015,"netlists/B_100n_MIR_CS.cir(case=4,temp=27,Vdd=5.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CS,5.5,SF,150,1e-07,1.00008e-07,9.99999e-08,1.00008,1.00000,2.93382e-05,3.40835e+11,2.00,0.0030,4.8519,4.2213,7.015,"netlists/B_100n_MIR_CS.cir(case=4,temp=150,Vdd=5.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,3.2,TT,-55,1e-07,6.66558e-08,6.63159e-08,0.66656,0.66316,0.00321485,4.68148e+09,2.00,0.3257,2.6800,0.3182,7.015,"netlists/B_100n_MIR_CW.cir(case=0,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,3.2,TT,27,1e-07,1.00011e-07,1.00001e-07,1.00011,1.00001,6.20948e-05,1.61036e+11,2.00,0.0063,2.9006,2.7433,7.015,"netlists/B_100n_MIR_CW.cir(case=0,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,3.2,TT,150,1e-07,1.00008e-07,1.00001e-07,1.00008,1.00001,4.40154e-05,2.27185e+11,2.00,0.0045,2.8365,2.6425,7.015,"netlists/B_100n_MIR_CW.cir(case=0,temp=150,Vdd=3.2):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,3.2,FF,-55,1e-07,1.00012e-07,1.00001e-07,1.00012,1.00001,6.79292e-05,1.47204e+11,2.00,0.0069,2.9490,2.7696,7.015,"netlists/B_100n_MIR_CW.cir(case=1,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,3.2,FF,27,1e-07,1.00009e-07,1.00001e-07,1.00009,1.00001,4.83853e-05,2.06666e+11,2.00,0.0049,2.9133,2.7031,7.015,"netlists/B_100n_MIR_CW.cir(case=1,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,3.2,FF,150,1e-07,1.00007e-07,1.00001e-07,1.00007,1.00001,3.72727e-05,2.68283e+11,2.00,0.0038,2.8594,2.6013,7.015,"netlists/B_100n_MIR_CW.cir(case=1,temp=150,Vdd=3.2):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,3.2,SS,-55,1e-07,1.00048e-07,9.99998e-08,1.00048,1.00000,0.000304377,3.28481e+10,2.00,0.0311,2.9195,2.7425,7.015,"netlists/B_100n_MIR_CW.cir(case=2,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,3.2,SS,27,1e-07,1.0003e-07,1.00001e-07,1.00030,1.00001,0.000182488,5.47914e+10,2.00,0.0186,2.8631,2.7259,7.015,"netlists/B_100n_MIR_CW.cir(case=2,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,3.2,SS,150,1e-07,1.00018e-07,1.00002e-07,1.00018,1.00002,0.000105023,9.52096e+10,2.00,0.0108,2.7851,2.6312,7.015,"netlists/B_100n_MIR_CW.cir(case=2,temp=150,Vdd=3.2):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,3.2,FS,-55,1e-07,3.45474e-11,3.28965e-11,0.00035,0.00033,0.0307911,9.69005e+11,2.00,3.0801,0.3350,0.0335,7.015,"netlists/B_100n_MIR_CW.cir(case=3,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,3.2,FS,27,1e-07,1.00029e-07,1.00001e-07,1.00029,1.00001,0.000172894,5.78324e+10,2.00,0.0177,2.8644,2.7289,7.015,"netlists/B_100n_MIR_CW.cir(case=3,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,3.2,FS,150,1e-07,1.00017e-07,1.00002e-07,1.00017,1.00002,9.99203e-05,1.00072e+11,2.00,0.0102,2.7871,2.6327,7.015,"netlists/B_100n_MIR_CW.cir(case=3,temp=150,Vdd=3.2):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,3.2,SF,-55,1e-07,1.00012e-07,1.00001e-07,1.00012,1.00001,6.87608e-05,1.45424e+11,2.00,0.0070,2.9489,2.7707,7.015,"netlists/B_100n_MIR_CW.cir(case=4,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,3.2,SF,27,1e-07,1.00009e-07,1.00001e-07,1.00009,1.00001,4.89417e-05,2.04316e+11,2.00,0.0050,2.9130,2.7043,7.015,"netlists/B_100n_MIR_CW.cir(case=4,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,3.2,SF,150,1e-07,1.00007e-07,1.00001e-07,1.00007,1.00001,3.76492e-05,2.656e+11,2.00,0.0038,2.8587,2.6024,7.015,"netlists/B_100n_MIR_CW.cir(case=4,temp=150,Vdd=3.2):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,4.5,TT,-55,1e-07,6.69282e-08,6.64558e-08,0.66928,0.66456,0.00312297,4.79945e+09,2.00,0.3156,3.1594,0.3090,7.015,"netlists/B_100n_MIR_CW.cir(case=0,temp=-55,Vdd=4.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,4.5,TT,27,1e-07,1.00019e-07,1.00005e-07,1.00019,1.00005,6.02701e-05,1.65899e+11,2.00,0.0061,4.2002,4.0384,7.015,"netlists/B_100n_MIR_CW.cir(case=0,temp=27,Vdd=4.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,4.5,TT,150,1e-07,1.00014e-07,1.00004e-07,1.00014,1.00004,4.28232e-05,2.33496e+11,2.00,0.0043,4.1361,3.9382,7.015,"netlists/B_100n_MIR_CW.cir(case=0,temp=150,Vdd=4.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,4.5,FF,-55,1e-07,1.00021e-07,1.00006e-07,1.00021,1.00006,6.55066e-05,1.52635e+11,2.00,0.0066,4.2482,4.0644,7.015,"netlists/B_100n_MIR_CW.cir(case=1,temp=-55,Vdd=4.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,4.5,FF,27,1e-07,1.00015e-07,1.00005e-07,1.00015,1.00005,4.70719e-05,2.12419e+11,2.00,0.0047,4.2128,3.9988,7.015,"netlists/B_100n_MIR_CW.cir(case=1,temp=27,Vdd=4.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,4.5,FF,150,1e-07,1.00012e-07,1.00004e-07,1.00012,1.00004,3.63016e-05,2.75446e+11,2.00,0.0036,4.1589,3.8971,7.015,"netlists/B_100n_MIR_CW.cir(case=1,temp=150,Vdd=4.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,4.5,SS,-55,1e-07,1.00085e-07,1.0002e-07,1.00085,1.00020,0.000288324,3.46636e+10,2.00,0.0291,4.2175,3.3464,7.015,"netlists/B_100n_MIR_CW.cir(case=2,temp=-55,Vdd=4.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,4.5,SS,27,1e-07,1.00053e-07,1.00013e-07,1.00053,1.00013,0.00017513,5.70802e+10,2.00,0.0177,4.1618,3.9985,7.015,"netlists/B_100n_MIR_CW.cir(case=2,temp=27,Vdd=4.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,4.5,SS,150,1e-07,1.00032e-07,1.00009e-07,1.00032,1.00009,0.000101152,9.88403e+10,2.00,0.0102,4.0842,3.9212,7.015,"netlists/B_100n_MIR_CW.cir(case=2,temp=150,Vdd=4.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,4.5,FS,-55,1e-07,3.58885e-11,3.35674e-11,0.00036,0.00034,0.0295892,9.6957e+11,2.00,2.9597,0.3476,0.0347,7.015,"netlists/B_100n_MIR_CW.cir(case=3,temp=-55,Vdd=4.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,4.5,FS,27,1e-07,1.0005e-07,1.00012e-07,1.00050,1.00012,0.000166162,6.01622e+10,2.00,0.0168,4.1632,4.0052,7.015,"netlists/B_100n_MIR_CW.cir(case=3,temp=27,Vdd=4.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,4.5,FS,150,1e-07,1.0003e-07,1.00008e-07,1.00030,1.00008,9.63565e-05,1.0376e+11,2.00,0.0097,4.0862,3.9234,7.015,"netlists/B_100n_MIR_CW.cir(case=3,temp=150,Vdd=4.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,4.5,SF,-55,1e-07,1.00021e-07,1.00006e-07,1.00021,1.00006,6.62686e-05,1.5088e+11,2.00,0.0067,4.2482,4.0655,7.015,"netlists/B_100n_MIR_CW.cir(case=4,temp=-55,Vdd=4.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,4.5,SF,27,1e-07,1.00015e-07,1.00005e-07,1.00015,1.00005,4.75894e-05,2.10108e+11,2.00,0.0048,4.2125,4.0000,7.015,"netlists/B_100n_MIR_CW.cir(case=4,temp=27,Vdd=4.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,4.5,SF,150,1e-07,1.00012e-07,1.00004e-07,1.00012,1.00004,3.66544e-05,2.72795e+11,2.00,0.0037,4.1582,3.8982,7.015,"netlists/B_100n_MIR_CW.cir(case=4,temp=150,Vdd=4.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,5.0,TT,-55,1e-07,6.70454e-08,6.65089e-08,0.67045,0.66509,0.00318418,4.69972e+09,2.00,0.3319,3.1276,0.2765,7.015,"netlists/B_100n_MIR_CW.cir(case=0,temp=-55,Vdd=5.0):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,5.0,TT,27,1e-07,1.00022e-07,1.00007e-07,1.00022,1.00007,6.13771e-05,1.62902e+11,2.00,0.0064,4.6999,4.5360,7.015,"netlists/B_100n_MIR_CW.cir(case=0,temp=27,Vdd=5.0):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,5.0,TT,150,1e-07,1.00016e-07,1.00005e-07,1.00016,1.00005,4.35648e-05,2.29516e+11,2.00,0.0045,4.6359,4.4362,7.015,"netlists/B_100n_MIR_CW.cir(case=0,temp=150,Vdd=5.0):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,5.0,FF,-55,1e-07,1.00024e-07,1.00008e-07,1.00024,1.00008,6.60497e-05,1.51375e+11,2.00,0.0067,4.7479,4.5622,7.015,"netlists/B_100n_MIR_CW.cir(case=1,temp=-55,Vdd=5.0):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,5.0,FF,27,1e-07,1.00018e-07,1.00006e-07,1.00018,1.00006,4.76534e-05,2.09822e+11,2.00,0.0049,4.7126,4.4969,7.015,"netlists/B_100n_MIR_CW.cir(case=1,temp=27,Vdd=5.0):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,5.0,FF,150,1e-07,1.00014e-07,1.00005e-07,1.00014,1.00005,3.67201e-05,2.72302e+11,2.00,0.0038,4.6587,4.3953,7.015,"netlists/B_100n_MIR_CW.cir(case=1,temp=150,Vdd=5.0):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,5.0,SS,-55,1e-07,1.00102e-07,1.00027e-07,1.00102,1.00027,0.000293278,3.40731e+10,2.00,0.0306,4.7166,3.3409,7.015,"netlists/B_100n_MIR_CW.cir(case=2,temp=-55,Vdd=5.0):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,5.0,SS,27,1e-07,1.00063e-07,1.00018e-07,1.00063,1.00018,0.000179654,5.5638e+10,2.00,0.0188,4.6613,4.4760,7.015,"netlists/B_100n_MIR_CW.cir(case=2,temp=27,Vdd=5.0):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,5.0,SS,150,1e-07,1.00037e-07,1.00011e-07,1.00037,1.00011,0.000103788,9.63244e+10,2.00,0.0109,4.5838,4.4160,7.015,"netlists/B_100n_MIR_CW.cir(case=2,temp=150,Vdd=5.0):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,5.0,FS,-55,1e-07,3.6406e-11,3.38254e-11,0.00036,0.00034,0.0291755,9.68977e+11,2.00,2.9210,0.3515,0.0351,7.015,"netlists/B_100n_MIR_CW.cir(case=3,temp=-55,Vdd=5.0):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,5.0,FS,27,1e-07,1.0006e-07,1.00017e-07,1.00060,1.00017,0.000170807,5.8521e+10,2.00,0.0179,4.6627,4.4880,7.015,"netlists/B_100n_MIR_CW.cir(case=3,temp=27,Vdd=5.0):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,5.0,FS,150,1e-07,1.00036e-07,1.00011e-07,1.00036,1.00011,9.90522e-05,1.00931e+11,2.00,0.0105,4.5858,4.4188,7.015,"netlists/B_100n_MIR_CW.cir(case=3,temp=150,Vdd=5.0):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,5.0,SF,-55,1e-07,1.00024e-07,1.00008e-07,1.00024,1.00008,6.67482e-05,1.4979e+11,2.00,0.0068,4.7479,4.5633,7.015,"netlists/B_100n_MIR_CW.cir(case=4,temp=-55,Vdd=5.0):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,5.0,SF,27,1e-07,1.00018e-07,1.00006e-07,1.00018,1.00006,4.81268e-05,2.07758e+11,2.00,0.0049,4.7122,4.4980,7.015,"netlists/B_100n_MIR_CW.cir(case=4,temp=27,Vdd=5.0):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,5.0,SF,150,1e-07,1.00014e-07,1.00005e-07,1.00014,1.00005,3.70455e-05,2.6991e+11,2.00,0.0038,4.6581,4.3964,7.015,"netlists/B_100n_MIR_CW.cir(case=4,temp=150,Vdd=5.0):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,5.5,TT,-55,1e-07,6.71859e-08,6.65615e-08,0.67186,0.66562,0.0034158,4.37373e+09,2.00,0.3742,2.9756,0.2239,7.015,"netlists/B_100n_MIR_CW.cir(case=0,temp=-55,Vdd=5.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,5.5,TT,27,1e-07,1.00026e-07,1.00008e-07,1.00026,1.00008,6.57513e-05,1.52059e+11,2.00,0.0072,5.1996,5.0332,7.015,"netlists/B_100n_MIR_CW.cir(case=0,temp=27,Vdd=5.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,5.5,TT,150,1e-07,1.00019e-07,1.00006e-07,1.00019,1.00006,4.6566e-05,2.14719e+11,2.00,0.0051,5.1357,4.9339,7.015,"netlists/B_100n_MIR_CW.cir(case=0,temp=150,Vdd=5.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,5.5,FF,-55,1e-07,1.00028e-07,1.00009e-07,1.00028,1.00009,6.91619e-05,1.44558e+11,2.00,0.0073,5.2476,5.0597,7.015,"netlists/B_100n_MIR_CW.cir(case=1,temp=-55,Vdd=5.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,5.5,FF,27,1e-07,1.00021e-07,1.00007e-07,1.00021,1.00007,5.02297e-05,1.99055e+11,2.00,0.0054,5.2123,4.9947,7.015,"netlists/B_100n_MIR_CW.cir(case=1,temp=27,Vdd=5.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,5.5,FF,150,1e-07,1.00016e-07,1.00006e-07,1.00016,1.00006,3.86183e-05,2.58913e+11,2.00,0.0041,5.1585,4.8931,7.015,"netlists/B_100n_MIR_CW.cir(case=1,temp=150,Vdd=5.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,5.5,SS,-55,1e-07,1.00121e-07,1.00035e-07,1.00121,1.00035,0.00031637,3.15812e+10,2.00,0.0348,5.2156,3.2003,7.015,"netlists/B_100n_MIR_CW.cir(case=2,temp=-55,Vdd=5.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,5.5,SS,27,1e-07,1.00076e-07,1.00022e-07,1.00076,1.00022,0.000197059,5.07189e+10,2.00,0.0219,5.1606,4.9067,7.015,"netlists/B_100n_MIR_CW.cir(case=2,temp=27,Vdd=5.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,5.5,SS,150,1e-07,1.00045e-07,1.00014e-07,1.00045,1.00014,0.00011407,8.76376e+10,2.00,0.0129,5.0833,4.9088,7.015,"netlists/B_100n_MIR_CW.cir(case=2,temp=150,Vdd=5.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,5.5,FS,-55,1e-07,3.69269e-11,3.40833e-11,0.00037,0.00034,0.0288184,9.66858e+11,2.00,2.8905,0.3540,0.0353,7.015,"netlists/B_100n_MIR_CW.cir(case=3,temp=-55,Vdd=5.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,5.5,FS,27,1e-07,1.00072e-07,1.00021e-07,1.00072,1.00021,0.000188089,5.31393e+10,2.00,0.0210,5.1620,4.9447,7.015,"netlists/B_100n_MIR_CW.cir(case=3,temp=27,Vdd=5.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,5.5,FS,150,1e-07,1.00043e-07,1.00013e-07,1.00043,1.00013,0.000109269,9.14895e+10,2.00,0.0124,5.0853,4.9119,7.015,"netlists/B_100n_MIR_CW.cir(case=3,temp=150,Vdd=5.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,5.5,SF,-55,1e-07,1.00028e-07,1.00009e-07,1.00028,1.00009,6.97372e-05,1.43365e+11,2.00,0.0073,5.2475,5.0607,7.015,"netlists/B_100n_MIR_CW.cir(case=4,temp=-55,Vdd=5.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,5.5,SF,27,1e-07,1.00021e-07,1.00007e-07,1.00021,1.00007,5.06131e-05,1.97547e+11,2.00,0.0054,5.2120,4.9958,7.015,"netlists/B_100n_MIR_CW.cir(case=4,temp=27,Vdd=5.5):dc_sweep_i(Vout)"
B_100n,B,MIR_CW,5.5,SF,150,1e-07,1.00016e-07,1.00006e-07,1.00016,1.00006,3.88785e-05,2.5718e+11,2.00,0.0042,5.1578,4.8942,7.015,"netlists/B_100n_MIR_CW.cir(case=4,temp=150,Vdd=5.5):dc_sweep_i(Vout)"
B_1u,B,MIR_S,3.2,TT,-55,1e-06,1.04447e-06,1.00607e-06,1.04447,1.00607,0.023529,4.16481e+07,2.00,2.3585,0.4353,0.0434,33.170,"netlists/B_1u_MIR_S.cir(case=0,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
B_1u,B,MIR_S,3.2,TT,27,1e-06,1.03422e-06,1.00578e-06,1.03422,1.00578,0.0175066,5.6197e+07,2.00,1.7569,0.5825,0.0581,33.170,"netlists/B_1u_MIR_S.cir(case=0,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
B_1u,B,MIR_S,3.2,TT,150,1e-06,1.02782e-06,1.00592e-06,1.02782,1.00592,0.0135198,7.29345e+07,2.00,1.3594,0.7528,0.0751,33.170,"netlists/B_1u_MIR_S.cir(case=0,temp=150,Vdd=3.2):dc_sweep_i(Vout)"
B_1u,B,MIR_S,3.2,FF,-55,1e-06,1.05476e-06,1.00986e-06,1.05476,1.00986,0.0273473,3.56158e+07,2.00,2.7403,0.3758,0.0375,33.170,"netlists/B_1u_MIR_S.cir(case=1,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
B_1u,B,MIR_S,3.2,FF,27,1e-06,1.04224e-06,1.0089e-06,1.04224,1.00890,0.020415,4.7957e+07,2.00,2.0478,0.5006,0.0500,33.170,"netlists/B_1u_MIR_S.cir(case=1,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
B_1u,B,MIR_S,3.2,FF,150,1e-06,1.03444e-06,1.0087e-06,1.03444,1.00870,0.0158198,6.20725e+07,2.00,1.5896,0.6444,0.0643,33.170,"netlists/B_1u_MIR_S.cir(case=1,temp=150,Vdd=3.2):dc_sweep_i(Vout)"
B_1u,B,MIR_S,3.2,SS,-55,1e-06,1.03548e-06,1.00307e-06,1.03548,1.00307,0.0199689,4.93268e+07,2.00,2.0025,0.5115,0.0510,33.170,"netlists/B_1u_MIR_S.cir(case=2,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
B_1u,B,MIR_S,3.2,SS,27,1e-06,1.02724e-06,1.00328e-06,1.02724,1.00328,0.014809,6.67077e+07,2.00,1.4871,0.6872,0.0686,33.170,"netlists/B_1u_MIR_S.cir(case=2,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
B_1u,B,MIR_S,3.2,SS,150,1e-06,1.02207e-06,1.00367e-06,1.02207,1.00367,0.0113981,8.68153e+07,2.00,1.1471,0.8916,0.0890,33.170,"netlists/B_1u_MIR_S.cir(case=2,temp=150,Vdd=3.2):dc_sweep_i(Vout)"
B_1u,B,MIR_S,3.2,FS,-55,1e-06,1.03542e-06,1.00309e-06,1.03542,1.00309,0.0199172,4.94556e+07,2.00,1.9973,0.5127,0.0512,33.170,"netlists/B_1u_MIR_S.cir(case=3,temp=-55,Vdd=3.2):dc_sweep_i(Vout)"
B_1u,B,MIR_S,3.2,FS,27,1e-06,1.0272e-06,1.0033e-06,1.02720,1.00330,0.0147732,6.68702e+07,2.00,1.4835,0.6888,0.0687,33.170,"netlists/B_1u_MIR_S.cir(case=3,temp=27,Vdd=3.2):dc_sweep_i(Vout)"
